year,quarter,month,day_of_month,day_of_week,fl_date,op_unique_carrier,tail_num,op_carrier_fl_num,origin,dest,crs_dep_time,dep_time,dep_delay,dep_delay_new,taxi_out,taxi_in,crs_arr_time,arr_time,arr_delay,arr_delay_new,arr_del15,cancelled,diverted,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,source_file,route,dep_hour,block_time_error,underblocked,late_arrival,is_weekend
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N740UW,1386,CLT,DCA,800,758.0,-2.0,0.0,26.0,3.0,924,950.0,26.0,26.0,1.0,0.0,0.0,84.0,112.0,83.0,331.0,0.0,0.0,26.0,0.0,0.0,T_ONTIME_REPORTING OCT 2025.csv,CLT-DCA,8,28.0,1,1,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N740UW,2788,BGR,DCA,1302,1300.0,-2.0,0.0,12.0,3.0,1455,1444.0,-11.0,0.0,0.0,0.0,0.0,113.0,104.0,89.0,590.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,BGR-DCA,13,-9.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N740UW,2788,DCA,BGR,1028,1036.0,8.0,8.0,13.0,6.0,1222,1217.0,-5.0,0.0,0.0,0.0,0.0,114.0,101.0,82.0,590.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-BGR,10,-13.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N740UW,3186,DCA,STL,1950,2010.0,20.0,20.0,18.0,9.0,2110,2117.0,7.0,7.0,0.0,0.0,0.0,140.0,127.0,100.0,719.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-STL,19,-13.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N740UW,974,BDL,DCA,1749,1818.0,29.0,29.0,11.0,6.0,1909,1929.0,20.0,20.0,1.0,0.0,0.0,80.0,71.0,54.0,313.0,6.0,0.0,0.0,0.0,14.0,T_ONTIME_REPORTING OCT 2025.csv,BDL-DCA,17,-9.0,0,1,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N740UW,974,DCA,BDL,1543,1602.0,19.0,19.0,30.0,5.0,1707,1730.0,23.0,23.0,1.0,0.0,0.0,84.0,88.0,53.0,313.0,0.0,0.0,23.0,0.0,0.0,T_ONTIME_REPORTING OCT 2025.csv,DCA-BDL,15,4.0,1,1,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N741UW,1120,BDL,DCA,1215,1207.0,-8.0,0.0,8.0,3.0,1334,1314.0,-20.0,0.0,0.0,0.0,0.0,79.0,67.0,56.0,313.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,BDL-DCA,12,-12.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N741UW,1120,DCA,BDL,1000,1000.0,0.0,0.0,13.0,4.0,1123,1109.0,-14.0,0.0,0.0,0.0,0.0,83.0,69.0,52.0,313.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-BDL,10,-14.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N741UW,1187,DCA,ORD,1435,1432.0,-3.0,0.0,12.0,18.0,1550,1532.0,-18.0,0.0,0.0,0.0,0.0,135.0,120.0,90.0,612.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-ORD,14,-15.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N741UW,1535,BOS,DCA,710,700.0,-10.0,0.0,12.0,9.0,905,827.0,-38.0,0.0,0.0,0.0,0.0,115.0,87.0,66.0,399.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,BOS-DCA,7,-28.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N744P,592,DCA,MCO,649,642.0,-7.0,0.0,13.0,13.0,910,900.0,-10.0,0.0,0.0,0.0,0.0,141.0,138.0,112.0,759.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-MCO,6,-3.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N748UW,1782,CHS,DCA,728,721.0,-7.0,0.0,15.0,6.0,900,844.0,-16.0,0.0,0.0,0.0,0.0,92.0,83.0,62.0,444.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,CHS-DCA,7,-9.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N748UW,2134,BOS,DCA,1215,1207.0,-8.0,0.0,23.0,8.0,1354,1344.0,-10.0,0.0,0.0,0.0,0.0,99.0,97.0,66.0,399.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,BOS-DCA,12,-2.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N748UW,2134,DCA,BOS,959,951.0,-8.0,0.0,14.0,5.0,1134,1118.0,-16.0,0.0,0.0,0.0,0.0,95.0,87.0,68.0,399.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-BOS,9,-8.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N748UW,2354,DCA,BNA,2008,1958.0,-10.0,0.0,17.0,7.0,2109,2042.0,-27.0,0.0,0.0,0.0,0.0,121.0,104.0,80.0,562.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-BNA,20,-17.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N748UW,2902,DCA,IND,1459,1446.0,-13.0,0.0,17.0,9.0,1652,1624.0,-28.0,0.0,0.0,0.0,0.0,113.0,98.0,72.0,500.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-IND,14,-15.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N748UW,2902,IND,DCA,1732,1721.0,-11.0,0.0,24.0,11.0,1916,1917.0,1.0,1.0,0.0,0.0,0.0,104.0,116.0,81.0,500.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,IND-DCA,17,12.0,1,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N750UW,2159,BOS,DCA,600,547.0,-13.0,0.0,21.0,3.0,744,725.0,-19.0,0.0,0.0,0.0,0.0,104.0,98.0,74.0,399.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,BOS-DCA,6,-6.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N750UW,2299,DCA,MSP,1459,1501.0,2.0,2.0,20.0,4.0,1651,1634.0,-17.0,0.0,0.0,0.0,0.0,172.0,153.0,129.0,931.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-MSP,14,-19.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N750UW,2299,MSP,DCA,1745,1730.0,-15.0,0.0,50.0,4.0,2112,2126.0,14.0,14.0,0.0,0.0,0.0,147.0,176.0,122.0,931.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,MSP-DCA,17,29.0,1,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N750UW,2775,TPA,DCA,1157,1148.0,-9.0,0.0,9.0,4.0,1414,1344.0,-30.0,0.0,0.0,0.0,0.0,137.0,116.0,103.0,814.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,TPA-DCA,11,-21.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N750UW,2978,DCA,PWM,2204,2215.0,11.0,11.0,21.0,5.0,2345,2355.0,10.0,10.0,0.0,0.0,0.0,101.0,100.0,74.0,482.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-PWM,22,-1.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N750UW,467,DCA,TPA,839,833.0,-6.0,0.0,42.0,2.0,1109,1110.0,1.0,1.0,0.0,0.0,0.0,150.0,157.0,113.0,814.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-TPA,8,7.0,1,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N752US,1423,DCA,PWM,1000,959.0,-1.0,0.0,46.0,4.0,1144,1203.0,19.0,19.0,1.0,0.0,0.0,104.0,124.0,74.0,482.0,0.0,0.0,19.0,0.0,0.0,T_ONTIME_REPORTING OCT 2025.csv,DCA-PWM,10,20.0,1,1,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N752US,1423,PWM,DCA,1227,1240.0,13.0,13.0,14.0,7.0,1411,1420.0,9.0,9.0,0.0,0.0,0.0,104.0,100.0,79.0,482.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,PWM-DCA,12,-4.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N752US,2286,DCA,STL,1456,1453.0,-3.0,0.0,29.0,7.0,1615,1607.0,-8.0,0.0,0.0,0.0,0.0,139.0,134.0,98.0,719.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-STL,14,-5.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N752US,2286,STL,DCA,1800,1746.0,-14.0,0.0,25.0,5.0,2100,2058.0,-2.0,0.0,0.0,0.0,0.0,120.0,132.0,102.0,719.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,STL-DCA,18,12.0,1,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N752US,3185,STL,DCA,600,557.0,-3.0,0.0,11.0,5.0,903,857.0,-6.0,0.0,0.0,0.0,0.0,123.0,120.0,104.0,719.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,STL-DCA,6,-3.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N756US,1097,JAX,DCA,1141,1129.0,-12.0,0.0,8.0,3.0,1334,1304.0,-30.0,0.0,0.0,0.0,0.0,113.0,95.0,84.0,634.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,JAX-DCA,11,-18.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N756US,1421,BOS,DCA,1716,1715.0,-1.0,0.0,34.0,2.0,1859,1910.0,11.0,11.0,0.0,0.0,0.0,103.0,115.0,79.0,399.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,BOS-DCA,17,12.0,1,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N756US,1421,DCA,BOS,1453,1447.0,-6.0,0.0,35.0,10.0,1636,1637.0,1.0,1.0,0.0,0.0,0.0,103.0,110.0,65.0,399.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-BOS,14,7.0,1,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N757UW,1480,DCA,FLL,800,752.0,-8.0,0.0,15.0,3.0,1035,1017.0,-18.0,0.0,0.0,0.0,0.0,155.0,145.0,127.0,899.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-FLL,8,-10.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N757UW,1480,FLL,DCA,1119,1108.0,-11.0,0.0,8.0,2.0,1352,1320.0,-32.0,0.0,0.0,0.0,0.0,153.0,132.0,122.0,899.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,FLL-DCA,11,-21.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N757UW,2349,DCA,CHS,2015,2006.0,-9.0,0.0,14.0,5.0,2201,2133.0,-28.0,0.0,0.0,0.0,0.0,106.0,87.0,68.0,444.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-CHS,20,-19.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N757UW,739,BGR,DCA,1722,1716.0,-6.0,0.0,13.0,4.0,1915,1904.0,-11.0,0.0,0.0,0.0,0.0,113.0,108.0,91.0,590.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,BGR-DCA,17,-5.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N757UW,739,DCA,BGR,1454,1449.0,-5.0,0.0,15.0,8.0,1642,1635.0,-7.0,0.0,0.0,0.0,0.0,108.0,106.0,83.0,590.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-BGR,14,-2.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N773XF,1910,BDL,DCA,1934,1928.0,-6.0,0.0,41.0,4.0,2054,2110.0,16.0,16.0,1.0,0.0,0.0,80.0,102.0,57.0,313.0,0.0,0.0,16.0,0.0,0.0,T_ONTIME_REPORTING OCT 2025.csv,BDL-DCA,19,22.0,1,1,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N773XF,1910,DCA,BDL,1718,1712.0,-6.0,0.0,20.0,4.0,1848,1828.0,-20.0,0.0,0.0,0.0,0.0,90.0,76.0,52.0,313.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-BDL,17,-14.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N773XF,2801,BTV,DCA,1442,1429.0,-13.0,0.0,24.0,4.0,1624,1612.0,-12.0,0.0,0.0,0.0,0.0,102.0,103.0,75.0,437.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,BTV-DCA,14,1.0,1,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N773XF,2801,DCA,BTV,1223,1223.0,0.0,0.0,13.0,3.0,1402,1348.0,-14.0,0.0,0.0,0.0,0.0,99.0,85.0,69.0,437.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-BTV,12,-14.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N773XF,3240,BOS,DCA,917,905.0,-12.0,0.0,16.0,3.0,1057,1025.0,-32.0,0.0,0.0,0.0,0.0,100.0,80.0,61.0,399.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,BOS-DCA,9,-20.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N773XF,3240,DCA,BOS,655,644.0,-11.0,0.0,23.0,5.0,833,815.0,-18.0,0.0,0.0,0.0,0.0,98.0,91.0,63.0,399.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-BOS,6,-7.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N815AW,958,MCO,DCA,2119,2109.0,-10.0,0.0,18.0,4.0,2329,2313.0,-16.0,0.0,0.0,0.0,0.0,130.0,124.0,102.0,759.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,MCO-DCA,21,-6.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N816AW,1581,DCA,CLT,600,557.0,-3.0,0.0,22.0,9.0,735,722.0,-13.0,0.0,0.0,0.0,0.0,95.0,85.0,54.0,331.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-CLT,6,-10.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N819NN,1627,MIA,DCA,830,826.0,-4.0,0.0,11.0,3.0,1059,1039.0,-20.0,0.0,0.0,0.0,0.0,149.0,133.0,119.0,919.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,MIA-DCA,8,-16.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N819NN,2355,DCA,PBI,1159,1149.0,-10.0,0.0,20.0,13.0,1428,1435.0,7.0,7.0,0.0,0.0,0.0,149.0,166.0,133.0,857.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-PBI,11,17.0,1,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N819NN,2355,PBI,DCA,1535,1526.0,-9.0,0.0,11.0,6.0,1800,1729.0,-31.0,0.0,0.0,0.0,0.0,145.0,123.0,106.0,857.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,PBI-DCA,15,-22.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N819NN,897,DCA,MIA,1855,1851.0,-4.0,0.0,20.0,8.0,2134,2134.0,0.0,0.0,0.0,0.0,0.0,159.0,163.0,135.0,919.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-MIA,18,4.0,1,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N821AW,1787,ORD,DCA,1903,1939.0,36.0,36.0,22.0,4.0,2200,2232.0,32.0,32.0,1.0,0.0,0.0,117.0,113.0,87.0,612.0,32.0,0.0,0.0,0.0,0.0,T_ONTIME_REPORTING OCT 2025.csv,ORD-DCA,19,-4.0,0,1,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N822AW,1240,DCA,RDU,1814,1819.0,5.0,5.0,10.0,5.0,1928,1921.0,-7.0,0.0,0.0,0.0,0.0,74.0,62.0,47.0,227.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-RDU,18,-12.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N822AW,1240,RDU,DCA,2008,1957.0,-11.0,0.0,44.0,4.0,2120,2130.0,10.0,10.0,0.0,0.0,0.0,72.0,93.0,45.0,227.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,RDU-DCA,20,21.0,1,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N822AW,1466,CHS,DCA,1057,1052.0,-5.0,0.0,12.0,5.0,1230,1211.0,-19.0,0.0,0.0,0.0,0.0,93.0,79.0,62.0,444.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,CHS-DCA,10,-14.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N822AW,1466,DCA,CHS,825,815.0,-10.0,0.0,41.0,8.0,1008,1016.0,8.0,8.0,0.0,0.0,0.0,103.0,121.0,72.0,444.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-CHS,8,18.0,1,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N822AW,2140,DCA,BOS,1315,1337.0,22.0,22.0,37.0,7.0,1449,1523.0,34.0,34.0,1.0,0.0,0.0,94.0,106.0,62.0,399.0,0.0,0.0,34.0,0.0,0.0,T_ONTIME_REPORTING OCT 2025.csv,DCA-BOS,13,12.0,1,1,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N822AW,2144,BOS,DCA,1537,1604.0,27.0,27.0,23.0,4.0,1719,1741.0,22.0,22.0,1.0,0.0,0.0,102.0,97.0,70.0,399.0,1.0,0.0,0.0,0.0,21.0,T_ONTIME_REPORTING OCT 2025.csv,BOS-DCA,15,-5.0,0,1,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N822AW,878,PVD,DCA,607,558.0,-9.0,0.0,13.0,5.0,735,715.0,-20.0,0.0,0.0,0.0,0.0,88.0,77.0,59.0,356.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,PVD-DCA,6,-11.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N822AW,910,DCA,PVD,2211,2210.0,-1.0,0.0,19.0,4.0,2347,2329.0,-18.0,0.0,0.0,0.0,0.0,96.0,79.0,56.0,356.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-PVD,22,-17.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N826AW,1004,BOS,DCA,2037,2030.0,-7.0,0.0,44.0,4.0,2219,2223.0,4.0,4.0,0.0,0.0,0.0,102.0,113.0,65.0,399.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,BOS-DCA,20,11.0,1,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N826AW,3207,DCA,BOS,1800,1754.0,-6.0,0.0,33.0,7.0,1942,1940.0,-2.0,0.0,0.0,0.0,0.0,102.0,106.0,66.0,399.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-BOS,18,4.0,1,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N826AW,372,CLT,DCA,1426,1421.0,-5.0,0.0,14.0,3.0,1554,1534.0,-20.0,0.0,0.0,0.0,0.0,88.0,73.0,56.0,331.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,CLT-DCA,14,-15.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N827AW,1476,DCA,JAX,1355,1347.0,-8.0,0.0,25.0,6.0,1600,1556.0,-4.0,0.0,0.0,0.0,0.0,125.0,129.0,98.0,634.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-JAX,13,4.0,1,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N827AW,3024,ATL,DCA,545,535.0,-10.0,0.0,9.0,3.0,734,706.0,-28.0,0.0,0.0,0.0,0.0,109.0,91.0,79.0,547.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,ATL-DCA,5,-18.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N827AW,3223,DCA,BOS,835,826.0,-9.0,0.0,27.0,8.0,1028,1005.0,-23.0,0.0,0.0,0.0,0.0,113.0,99.0,64.0,399.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-BOS,8,-14.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N827AW,3227,BOS,DCA,1114,1105.0,-9.0,0.0,20.0,4.0,1253,1238.0,-15.0,0.0,0.0,0.0,0.0,99.0,93.0,69.0,399.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,BOS-DCA,11,-6.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N829NN,1618,DFW,DCA,510,501.0,-9.0,0.0,13.0,6.0,906,854.0,-12.0,0.0,0.0,0.0,0.0,176.0,173.0,154.0,1192.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DFW-DCA,5,-3.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N829NN,2572,DCA,DFW,1130,1123.0,-7.0,0.0,9.0,18.0,1345,1314.0,-31.0,0.0,0.0,0.0,0.0,195.0,171.0,144.0,1192.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-DFW,11,-24.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N831AW,1040,CHS,DCA,2025,2110.0,45.0,45.0,15.0,26.0,2200,2256.0,56.0,56.0,1.0,0.0,0.0,95.0,106.0,65.0,444.0,0.0,0.0,56.0,0.0,0.0,T_ONTIME_REPORTING OCT 2025.csv,CHS-DCA,20,11.0,1,1,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N831AW,1040,DCA,CHS,1713,1703.0,-10.0,0.0,18.0,8.0,1904,1838.0,-26.0,0.0,0.0,0.0,0.0,111.0,95.0,69.0,444.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-CHS,17,-16.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N831AW,1585,DCA,JAX,1143,1133.0,-10.0,0.0,11.0,5.0,1344,1325.0,-19.0,0.0,0.0,0.0,0.0,121.0,112.0,96.0,634.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-JAX,11,-9.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N831AW,1585,JAX,DCA,1424,1414.0,-10.0,0.0,11.0,6.0,1620,1557.0,-23.0,0.0,0.0,0.0,0.0,116.0,103.0,86.0,634.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,JAX-DCA,14,-13.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N831AW,2839,BNA,DCA,631,623.0,-8.0,0.0,24.0,4.0,924,923.0,-1.0,0.0,0.0,0.0,0.0,113.0,120.0,92.0,562.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,BNA-DCA,6,7.0,1,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N834AW,2083,DCA,RDU,2100,2053.0,-7.0,0.0,26.0,5.0,2215,2209.0,-6.0,0.0,0.0,0.0,0.0,75.0,76.0,45.0,227.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-RDU,21,1.0,1,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N834AW,2712,PWM,DCA,600,551.0,-9.0,0.0,17.0,12.0,744,746.0,2.0,2.0,0.0,0.0,0.0,104.0,115.0,86.0,482.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,PWM-DCA,6,11.0,1,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N834AW,3015,SRQ,DCA,1152,1142.0,-10.0,0.0,12.0,11.0,1416,1359.0,-17.0,0.0,0.0,0.0,0.0,144.0,137.0,114.0,851.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,SRQ-DCA,11,-7.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N834AW,3018,DCA,SRQ,833,826.0,-7.0,0.0,35.0,4.0,1112,1106.0,-6.0,0.0,0.0,0.0,0.0,159.0,160.0,121.0,851.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-SRQ,8,1.0,1,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N834AW,996,BTV,DCA,1737,1729.0,-8.0,0.0,15.0,5.0,1915,1901.0,-14.0,0.0,0.0,0.0,0.0,98.0,92.0,72.0,437.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,BTV-DCA,17,-6.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N834AW,996,DCA,BTV,1509,1502.0,-7.0,0.0,21.0,4.0,1655,1637.0,-18.0,0.0,0.0,0.0,0.0,106.0,95.0,70.0,437.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-BTV,15,-11.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N837AW,1788,DCA,MSY,1454,1451.0,-3.0,0.0,21.0,2.0,1633,1613.0,-20.0,0.0,0.0,0.0,0.0,159.0,142.0,119.0,969.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-MSY,14,-17.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N837AW,1788,MSY,DCA,1713,1711.0,-2.0,0.0,15.0,4.0,2043,2036.0,-7.0,0.0,0.0,0.0,0.0,150.0,145.0,126.0,969.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,MSY-DCA,17,-5.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N837AW,2865,DCA,PVD,1000,958.0,-2.0,0.0,26.0,4.0,1140,1126.0,-14.0,0.0,0.0,0.0,0.0,100.0,88.0,58.0,356.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-PVD,10,-12.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N837AW,2865,PVD,DCA,1220,1214.0,-6.0,0.0,15.0,4.0,1353,1334.0,-19.0,0.0,0.0,0.0,0.0,93.0,80.0,61.0,356.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,PVD-DCA,12,-13.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N838AW,903,ORD,DCA,2106,2058.0,-8.0,0.0,17.0,4.0,2359,2342.0,-17.0,0.0,0.0,0.0,0.0,113.0,104.0,83.0,612.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,ORD-DCA,21,-9.0,0,0,0
2025,4,10,1,3,10/1/2025 12:00:00 AM,AA,N839AW,1944,DCA,TPA,1556,1550.0,-6.0,0.0,33.0,3.0,1821,1821.0,0.0,0.0,0.0,0.0,0.0,145.0,151.0,115.0,814.0,,,,,,T_ONTIME_REPORTING OCT 2025.csv,DCA-TPA,15,6.0,1,0,0
